Date,VH,Team,OpenOU,OpenOver,OpenUnder,CloseOU,CloseOver,CloseUnder,Total,OpenResult,CloseResult
2009-11-11,H,Columbus,5.5,-115,-105,5.5,-120,100,10,Over,Over
2009-11-11,H,Buffalo,5.5,-119,-101,5.5,-125,105,4,Under,Under
2009-11-11,H,Carolina,5.5,-108,-112,5.5,-105,-115,7,Over,Over
2009-11-11,H,NewJersey,5.5,121,-141,5,-145,125,4,Under,Under
2009-11-11,H,Washington,6,-105,-115,6,105,-125,9,Over,Over
2009-11-11,H,Chicago,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-11-12,H,Philadelphia,5.5,-110,-110,5.5,-125,105,6,Over,Over
2009-11-12,H,Boston,5.5,105,-125,5.5,115,-135,1,Under,Under
2009-11-12,H,NYRangers,6,-105,-115,6,-105,-115,8,Over,Over
2009-11-12,H,Pittsburgh,5.5,115,-135,5.5,120,-140,5,Under,Under
2009-11-12,H,Detroit,5.5,-119,-101,5.5,-115,-105,4,Under,Under
2009-11-12,H,TampaBay,5.5,100,-120,5.5,105,-125,7,Over,Over
2009-11-12,H,St.Louis,5.5,105,-125,5.5,130,-150,4,Under,Under
2009-11-12,H,Phoenix,5.5,115,-135,5.5,125,-145,6,Over,Over
2009-11-12,H,SanJose,5.5,-114,-106,5.5,-110,-110,5,Under,Under
2009-11-13,H,Columbus,5.5,-105,-115,5.5,-115,-105,5,Under,Under
2009-11-13,H,Washington,6,100,-120,6,100,-120,4,Under,Under
2009-11-13,H,Carolina,5.5,-119,-101,5.5,-120,100,7,Over,Over
2009-11-13,H,Buffalo,5.5,106,-126,5.5,100,-120,3,Under,Under
2009-11-13,H,Atlanta,6,-125,105,6,-130,110,7,Over,Over
2009-11-13,H,Chicago,6,100,-120,6,100,-120,5,Under,Under
2009-11-14,H,Ottawa,5.5,-110,-110,5.5,-110,-110,3,Under,Under
2009-11-14,H,Philadelphia,5.5,-119,-101,5.5,-125,105,5,Under,Under
2009-11-14,H,NewJersey,5.5,-110,-110,5.5,-105,-115,7,Over,Over
2009-11-14,H,Florida,5.5,-110,-110,5.5,-110,-110,9,Over,Over
2009-11-14,H,Detroit,5.5,-114,-106,5.5,-120,100,11,Over,Over
2009-11-14,H,Toronto,6,-105,-115,6,-105,-115,7,Over,Over
2009-11-14,H,TampaBay,5.5,-114,-106,5.5,-120,100,3,Under,Under
2009-11-14,H,Pittsburgh,5.5,120,-140,5.5,120,-140,11,Over,Over
2009-11-14,H,Nashville,5.5,115,-135,5.5,125,-145,2,Under,Under
2009-11-14,H,Phoenix,5.5,110,-130,5.5,115,-135,5,Under,Under
2009-11-14,H,St.Louis,5.5,110,-130,5.5,125,-145,4,Under,Under
2009-11-14,H,Colorado,5.5,110,-130,5.5,120,-140,10,Over,Over
2009-11-15,H,Carolina,5.5,105,-125,5.5,110,-130,9,Over,Over
2009-11-15,H,Atlanta,6,-120,100,6,-125,105,5,Under,Under
2009-11-15,H,Chicago,5.5,-105,-115,5.5,105,-125,7,Over,Over
2009-11-16,H,Columbus,5.5,-110,-110,5.5,-115,-105,5,Under,Under
2009-11-16,H,Philadelphia,5.5,-105,-115,5.5,110,-130,5,Under,Under
2009-11-16,H,Boston,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-11-16,H,Pittsburgh,5.5,-110,-110,5.5,-115,-105,7,Over,Over
2009-11-16,H,Florida,5.5,-110,-110,5.5,-110,-110,7,Over,Over
2009-11-16,H,Phoenix,5.5,105,-125,5.5,110,-130,5,Under,Under
2009-11-17,H,NYRangers,6,-111,-109,6,-110,-110,6,Push,Push
2009-11-17,H,Montreal,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-11-17,H,Ottawa,6,-110,-110,6,-110,-110,5,Under,Under
2009-11-17,H,Nashville,5.5,105,-125,5.5,125,-145,7,Over,Over
2009-11-17,H,Calgary,5.5,105,-125,5.5,110,-130,5,Under,Under
2009-11-18,H,Buffalo,5.5,-111,-109,5.5,-105,-115,8,Over,Over
2009-11-18,H,Detroit,5.5,-110,-110,5.5,-120,100,4,Under,Under
2009-11-18,H,Minnesota,5.5,115,-135,5.5,125,-145,5,Under,Under
2009-11-18,H,Edmonton,5.5,-110,-110,5.5,-110,-110,10,Over,Over
2009-11-18,H,LosAngeles,5.5,-125,105,5.5,-125,105,5,Under,Under
2009-11-19,H,Carolina,6,-110,-110,6,-110,-110,11,Over,Over
2009-11-19,H,Atlanta,6,-110,-110,6,100,-120,7,Over,Over
2009-11-19,H,Ottawa,5.5,-105,-115,5.5,105,-125,8,Over,Over
2009-11-19,H,Nashville,5,-114,-106,5,-115,-105,5,Push,Push
2009-11-19,H,St.Louis,5.5,100,-120,5,-130,110,5,Under,Push
2009-11-19,H,Dallas,5.5,100,-120,5.5,-105,-115,5,Under,Under
2009-11-19,H,Calgary,5.5,100,-120,5.5,105,-125,8,Over,Over
2009-11-19,H,Anaheim,5.5,100,-120,5.5,100,-120,7,Over,Over
2009-11-20,H,Washington,6,105,-125,6,-105,-115,5,Under,Under
2009-11-20,H,Detroit,5.5,-125,105,5.5,-135,115,3,Under,Under
2009-11-20,H,Buffalo,5.5,105,-125,5.5,115,-135,3,Under,Under
2009-11-20,H,Minnesota,5.5,105,-125,5.5,110,-130,5,Under,Under
2009-11-20,H,SanJose,5.5,-115,-105,5.5,-120,100,9,Over,Over
2009-11-20,H,Vancouver,5.5,110,-130,5.5,100,-120,7,Over,Over
2009-11-21,H,LosAngeles,5.5,-110,-110,5.5,-110,-110,7,Over,Over
2009-11-21,H,Montreal,5.5,-114,-106,5.5,-115,-105,5,Under,Under
2009-11-21,H,Atlanta,6,-125,105,6,-135,115,5,Under,Under
2009-11-21,H,NYRangers,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-11-21,H,Toronto,6,-125,105,6,-135,115,3,Under,Under
2009-11-21,H,Carolina,5.5,-109,-111,5.5,-115,-105,4,Under,Under
2009-11-21,H,Ottawa,5.5,-110,-110,5.5,-105,-115,8,Over,Over
2009-11-21,H,Phoenix,5.5,-110,-110,5.5,-105,-115,4,Under,Under
2009-11-21,H,St.Louis,5.5,105,-125,5.5,110,-130,5,Under,Under
2009-11-21,H,Dallas,5,-125,105,5,-125,105,8,Over,Over
2009-11-21,H,Nashville,5.5,115,-135,5.5,120,-140,7,Over,Over
2009-11-21,H,Edmonton,5.5,-114,-106,5.5,-120,100,7,Over,Over
2009-11-21,H,Anaheim,5.5,100,-120,5.5,-105,-115,5,Under,Under
2009-11-22,H,Atlanta,6,-119,-101,6,-120,100,7,Over,Over
2009-11-22,H,Vancouver,5.5,-110,-110,5.5,100,-120,1,Under,Under
2009-11-23,H,Nashville,5.5,-111,-109,5.5,100,-120,4,Under,Under
2009-11-23,H,NYRangers,5.5,-105,-115,5.5,-105,-115,11,Over,Over
2009-11-23,H,Toronto,6,-105,-115,6,100,-120,7,Over,Over
2009-11-23,H,Florida,5.5,-110,-110,5.5,-110,-110,5,Under,Under
2009-11-23,H,Ottawa,5.5,-119,-101,5.5,-125,105,7,Over,Over
2009-11-23,H,St.Louis,5,-120,100,5,-125,105,6,Over,Over
2009-11-23,H,Dallas,5.5,-110,-110,5.5,-115,-105,2,Under,Under
2009-11-23,H,Colorado,5.5,-115,-105,5.5,-120,100,9,Over,Over
2009-11-23,H,Edmonton,5.5,-110,-110,5.5,-105,-115,4,Under,Under
2009-11-23,H,Anaheim,5.5,-105,-115,5.5,-125,105,5,Under,Under
2009-11-24,H,Montreal,5.5,110,-130,5.5,105,-125,8,Over,Over
2009-11-25,H,NYIslanders,5.5,-125,105,5.5,-125,105,3,Under,Under
2009-11-25,H,TampaBay,6,-110,-110,6,-110,-110,7,Over,Over
2009-11-25,H,Washington,5.5,-125,105,5.5,-125,105,2,Under,Under
2009-11-25,H,NewJersey,5,-125,105,5,-125,105,4,Under,Under
2009-11-25,H,Pittsburgh,5.5,-110,-110,5.5,100,-120,4,Under,Under
2009-11-25,H,Florida,5.5,-105,-115,5.5,-105,-115,3,Under,Under
2009-11-25,H,Detroit,6,-105,-115,6,-115,-105,2,Under,Under
2009-11-25,H,Dallas,5,-125,105,5,-135,115,7,Over,Over
2009-11-25,H,Minnesota,5,-120,100,5,-120,100,3,Under,Under
2009-11-25,H,Colorado,5.5,105,-125,5.5,110,-130,7,Over,Over
2009-11-25,H,Calgary,5.5,105,-125,5.5,110,-130,3,Under,Under
2009-11-25,H,Edmonton,5.5,-115,-105,5.5,-120,100,4,Under,Under
2009-11-25,H,Anaheim,5.5,-105,-115,5.5,-110,-110,5,Under,Under
2009-11-25,H,SanJose,5.5,-115,-105,5.5,-115,-105,9,Over,Over
2009-11-26,H,Ottawa,5.5,-114,-106,5.5,-125,105,3,Under,Under
2009-11-26,H,Vancouver,5.5,-110,-110,5.5,100,-120,5,Under,Under
2009-11-27,H,Boston,5,-110,-110,5,-115,-105,3,Under,Under
2009-11-27,H,Philadelphia,5.5,-115,-105,5.5,-115,-105,6,Over,Over
2009-11-27,H,NYIslanders,5.5,-125,105,5.5,-125,105,5,Under,Under
2009-11-27,H,Minnesota,5.5,110,-130,5.5,115,-135,8,Over,Over
2009-11-27,H,Anaheim,5.5,-115,-105,5.5,-120,100,3,Under,Under
2009-11-27,H,Carolina,6,-110,-110,6,-110,-110,10,Over,Over
2009-11-27,H,Detroit,5.5,-115,-105,5.5,-120,100,3,Under,Under
2009-11-27,H,TampaBay,5.5,-110,-110,5.5,-105,-115,6,Over,Over
2009-11-27,H,Florida,6,-110,-110,6,-105,-115,10,Over,Over
2009-11-27,H,Nashville,5,-120,100,5,-130,110,4,Under,Under
2009-11-27,H,Phoenix,5,-125,105,5,-140,120,7,Over,Over
2009-11-27,H,Edmonton,5.5,-120,100,5.5,-120,100,9,Over,Over
2009-11-28,H,NewJersey,5.5,-110,-110,5.5,-105,-115,7,Over,Over
2009-11-28,H,Atlanta,5.5,105,-125,5.5,100,-120,1,Under,Under
2009-11-28,H,Montreal,5.5,-110,-110,5.5,-115,-105,7,Over,Over
2009-11-28,H,Boston,5,-125,105,5,-140,120,7,Over,Over
2009-11-28,H,Buffalo,5.5,-105,-115,5.5,110,-130,6,Over,Over
2009-11-28,H,Columbus,5,-125,105,5,-130,110,7,Over,Over
2009-11-28,H,Pittsburgh,5.5,-119,-101,5.5,-105,-115,11,Over,Over
2009-11-28,H,Nashville,5.5,110,-130,5.5,115,-135,5,Under,Under
2009-11-28,H,St.Louis,5.5,-110,-110,5.5,-115,-105,7,Over,Over
2009-11-28,H,Dallas,5.5,-120,100,5.5,-120,100,7,Over,Over
2009-11-28,H,Colorado,6,-114,-106,6,-130,110,5,Under,Under
2009-11-28,H,Vancouver,5.5,-119,-101,5.5,-115,-105,10,Over,Over
2009-11-28,H,LosAngeles,5,-125,105,5,-130,110,3,Under,Under
2009-11-29,H,Anaheim,5.5,105,-125,5.5,115,-135,5,Under,Under
2009-11-29,H,Vancouver,5.5,-110,-110,5.5,-105,-115,6,Over,Over
2009-11-30,H,Columbus,5.5,-125,105,5.5,-125,105,7,Over,Over
2009-11-30,H,Carolina,5.5,-120,100,5.5,-110,-110,5,Under,Under
2009-11-30,H,Atlanta,5.5,-110,-110,5.5,-110,-110,7,Over,Over
2009-11-30,H,Toronto,5,-125,105,5,-135,115,3,Under,Under
2009-11-30,H,NYRangers,5.5,110,-130,5.5,105,-125,7,Over,Over
2009-11-30,H,TampaBay,6,-110,-110,6,-115,-105,3,Under,Under
2009-11-30,H,Detroit,6,100,-120,6,100,-120,5,Under,Under
2009-11-30,H,Nashville,6,-110,-110,6,-105,-115,5,Under,Under
2009-12-01,H,Montreal,6,-110,-110,6,-105,-115,3,Under,Under
2009-12-01,H,Chicago,5.5,-119,-101,5.5,-115,-105,7,Over,Over
2009-12-01,H,SanJose,5.5,-110,-110,5.5,-110,-110,7,Over,Over
2009-12-01,H,Anaheim,5.5,105,-125,5.5,100,-120,7,Over,Over
2009-12-02,H,Boston,5.5,105,-125,5.5,120,-140,5,Under,Under
2009-12-02,H,NewJersey,5,-109,-111,5,-130,110,7,Over,Over
2009-12-02,H,Florida,5.5,100,-120,5.5,-105,-115,11,Over,Over
2009-12-02,H,Minnesota,5,-114,-106,5,-125,105,9,Over,Over
2009-12-03,H,Philadelphia,5.5,-110,-110,5.5,-115,-105,3,Under,Under
2009-12-03,H,Detroit,5.5,-120,100,5.5,-120,100,5,Under,Under
2009-12-03,H,Buffalo,5.5,105,-125,5.5,110,-130,8,Over,Over
2009-12-03,H,Washington,5.5,-125,105,5.5,-130,110,8,Over,Over
2009-12-03,H,Columbus,6,-110,-110,6,-120,100,9,Over,Over
2009-12-03,H,Atlanta,6,-114,-106,6,-120,100,5,Under,Under
2009-12-03,H,Pittsburgh,6,-105,-115,6,-105,-115,5,Under,Under
2009-12-03,H,Dallas,5.5,-110,-110,5.5,-110,-110,4,Under,Under
2009-12-03,H,Phoenix,5,-125,105,5,-135,115,3,Under,Under
2009-12-03,H,SanJose,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-12-03,H,LosAngeles,5.5,-110,-110,5.5,-110,-110,9,Over,Over
2009-12-04,H,NewJersey,5,-125,105,5,-145,125,5,Push,Push
2009-12-04,H,Montreal,5.5,115,-135,5,-130,110,6,Over,Over
2009-12-04,H,Minnesota,5.5,105,-125,5.5,110,-130,9,Over,Over
2009-12-04,H,Chicago,5.5,-110,-110,5.5,100,-120,5,Under,Under
2009-12-05,H,Carolina,5.5,-110,-110,5.5,-115,-105,8,Over,Over
2009-12-05,H,Dallas,5.5,-114,-106,5.5,-125,105,5,Under,Under
2009-12-05,H,LosAngeles,5.5,110,-130,5.5,115,-135,9,Over,Over
2009-12-05,H,NewJersey,5,-135,115,5,-140,120,7,Over,Over
